domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"121betviplogin.com","https://121betviplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:15:06.034Z"
"121bitcoin.info","https://121bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:15:22.331Z"
"122betapplogin.com","https://122betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:15:38.620Z"
"122bet-login.com","https://122bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:15:54.871Z"
"122betlogins.com","https://122betlogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:16:11.545Z"
"1234betlogin.com","https://1234betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:16:27.811Z"
"123bitcoin4u.com","https://123bitcoin4u.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:16:44.085Z"
"123bitcoin.info","https://123bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:17:00.338Z"
"123cryptocurrency.xyz","https://123cryptocurrency.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T16:17:16.959Z"
"123ibm.com","https://123ibm.com",5,"medium_risk","enterprise_target","ibm","",0,0,"false","","","2025-07-10T16:17:33.221Z"
"124983-crypto.com","https://124983-crypto.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T16:17:49.507Z"
"1260lawst.com","https://1260lawst.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T16:18:06.188Z"
"126account.com","https://126account.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T16:18:22.450Z"
"127intel.com","https://127intel.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T16:18:38.699Z"
"128bet-login.com","https://128bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:18:54.987Z"
"129bitcoin.info","https://129bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:19:11.239Z"
"12bellchasetrail.com","https://12bellchasetrail.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-07-10T16:19:27.517Z"
"12betapplogin.com","https://12betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:19:43.775Z"
"12cryptodrops.com","https://12cryptodrops.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T16:20:00.044Z"
"12daysofcrypto.com","https://12daysofcrypto.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T16:20:16.326Z"
"12dropsofcrypto.com","https://12dropsofcrypto.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T16:20:32.817Z"
"12gacorlogin.site","https://12gacorlogin.site",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:20:49.145Z"
"12paws4hearts.com","https://12paws4hearts.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T16:21:05.413Z"
"12qlogin.com","https://12qlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:21:21.671Z"
"130bitcoin.info","https://130bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:21:37.934Z"
"13148verifyguets-booking.com","https://13148verifyguets-booking.com",3,"blacklist_match","blacklist_match","","verify",0,0,"false","","","2025-07-10T16:21:54.213Z"
"133bitcoin.info","https://133bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:22:10.468Z"
"136betapplogin.com","https://136betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:22:26.722Z"
"136betlogins.com","https://136betlogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:22:42.999Z"
"137bitcoin.info","https://137bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:22:59.305Z"
"138bitcoin.info","https://138bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:23:16.045Z"
"139bitcoin.info","https://139bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:23:32.299Z"
"13-stripe.com","https://13-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T16:23:48.604Z"
"13stripescrossfit.com","https://13stripescrossfit.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T16:24:04.852Z"
"13stripesnation.com","https://13stripesnation.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T16:24:21.119Z"
"144betcomlogin.com","https://144betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:24:37.402Z"
"144bitcoin.info","https://144bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:24:53.687Z"
"145purchase.com","https://145purchase.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-07-10T16:25:10.281Z"
"148bitcoin.info","https://148bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:25:26.550Z"
"14betlogin.com","https://14betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:25:42.815Z"
"14metaverse.xyz","https://14metaverse.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T16:25:59.090Z"
"14-stripe.com","https://14-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T16:26:15.384Z"
"14vin-login.com","https://14vin-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:26:31.656Z"
"14vinlogin.com","https://14vinlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:26:47.925Z"
"151bitcoin.info","https://151bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:27:04.208Z"
"153bitcoin.info","https://153bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:27:20.457Z"
"155betlogins.com","https://155betlogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:27:36.723Z"
"156betlogin.com","https://156betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:27:52.981Z"
"156bitcoin.info","https://156bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:28:09.253Z"
"157billingsley.com","https://157billingsley.com",3,"blacklist_match","blacklist_match","","billing",0,0,"false","","","2025-07-10T16:28:25.492Z"
"159gameslogin.com","https://159gameslogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:28:41.785Z"
"15googleplay.com","https://15googleplay.com",5,"medium_risk","enterprise_target","google","",0,0,"false","","","2025-07-10T16:28:58.442Z"
"15-stripe.com","https://15-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T16:29:15.080Z"
"160betlogin.com","https://160betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:29:31.332Z"
"161betapplogin.com","https://161betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:29:47.600Z"
"162bitcoin.info","https://162bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:30:03.852Z"
"163verify.com","https://163verify.com",3,"blacklist_match","blacklist_match","","verify",0,0,"false","","","2025-07-10T16:30:20.460Z"
"164betapplogin.com","https://164betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:30:36.741Z"
"1658-login.com","https://1658-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:30:53.030Z"
"1658login.com","https://1658login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:31:09.624Z"
"165bitcoin.info","https://165bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:31:25.880Z"
"166betapplogin.com","https://166betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:31:42.449Z"
"167bitcoin.info","https://167bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:31:58.796Z"
"168betcryptocasinos.com","https://168betcryptocasinos.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T16:32:15.068Z"
"168bitcoin.info","https://168bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:32:31.364Z"
"16-stripe.com","https://16-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T16:32:47.681Z"
"170bitcoin.info","https://170bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:33:03.939Z"
"1721azure.com","https://1721azure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","","","2025-07-10T16:33:20.211Z"
"174bitcoin.info","https://174bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:33:36.472Z"
"175arteabank.net","https://175arteabank.net",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T16:33:52.735Z"
"177bet-login.com","https://177bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:34:09.012Z"
"177betlogin.com","https://177betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:34:25.288Z"
"177update.online","https://177update.online",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T16:34:41.574Z"
"178bitcoin.info","https://178bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:34:57.814Z"
"1797bank.com","https://1797bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T16:35:14.424Z"
"17betslogin.com","https://17betslogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:35:30.672Z"
"17brlogin.com","https://17brlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:35:46.960Z"
"17-stripe.com","https://17-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T16:36:03.219Z"
"1800accountinghr.net","https://1800accountinghr.net",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T16:36:19.492Z"
"1800cryptos.net","https://1800cryptos.net",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T16:36:36.059Z"
"1800cryptos.org","https://1800cryptos.org",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T16:36:52.309Z"
"1800striperomaha.com","https://1800striperomaha.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T16:37:08.574Z"
"180bitcoin.info","https://180bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:37:24.830Z"
"182bitcoin.info","https://182bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:37:41.137Z"
"185riverbank.com","https://185riverbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T16:37:57.398Z"
"186bitcoin.info","https://186bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:38:13.652Z"
"187betcomlogin.com","https://187betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:38:29.956Z"
"1888crypto.com","https://1888crypto.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T16:38:46.256Z"
"188betlogin.net","https://188betlogin.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:39:02.528Z"
"188bitcoin.info","https://188bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:39:18.778Z"
"188riologin.com","https://188riologin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:39:35.069Z"
"188wlogin.com","https://188wlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:39:51.341Z"
"18game-payment-admin.com","https://18game-payment-admin.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","","","2025-07-10T16:40:07.993Z"
"18nsfw-verify.xyz","https://18nsfw-verify.xyz",3,"blacklist_match","blacklist_match","","verify",0,0,"false","","","2025-07-10T16:40:24.252Z"
"18-stripe.com","https://18-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T16:40:40.539Z"
"1900betlogin.com","https://1900betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:40:56.781Z"
"1901bank.com","https://1901bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T16:41:13.057Z"
"1910divisadero.com","https://1910divisadero.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T16:41:29.342Z"
"1928betlogin1.com","https://1928betlogin1.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:41:45.612Z"
"1929betapplogin.com","https://1929betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:42:01.870Z"
"192betcomlogin.com","https://192betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:42:18.131Z"
"192bet-login.com","https://192bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:42:34.385Z"
"193betcomlogin.com","https://193betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:42:50.657Z"
"193bet-login.com","https://193bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:43:06.917Z"
"193bitcoin.info","https://193bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:43:23.177Z"
"194bitcoin.info","https://194bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:43:39.760Z"
"195712-apple.com","https://195712-apple.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-10T16:43:56.371Z"
"196bitcoin.info","https://196bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:44:12.673Z"
"197bitcoin.info","https://197bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:44:28.938Z"
"1991betcomlogin.com","https://1991betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:44:45.219Z"
"1991betlogina.com","https://1991betlogina.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:45:01.475Z"
"1991betlogino.com","https://1991betlogino.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:45:17.738Z"
"1994betcomlogin.com","https://1994betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:45:33.997Z"
"1998login.com","https://1998login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:45:50.568Z"
"1999bet-login.com","https://1999bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:46:06.841Z"
"199win-login.com","https://199win-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:46:23.122Z"
"19bankers.com","https://19bankers.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T16:46:39.411Z"
"19bankers.online","https://19bankers.online",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T16:46:55.853Z"
"19betcomlogin.com","https://19betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:47:12.791Z"
"19betslogin.com","https://19betslogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:47:29.040Z"
"19googlestore.com","https://19googlestore.com",5,"medium_risk","enterprise_target","google","",0,0,"false","","","2025-07-10T16:47:45.324Z"
"19-stripe.com","https://19-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T16:48:01.563Z"
"19thjunedomainpurchase.com","https://19thjunedomainpurchase.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-07-10T16:48:17.828Z"
